1. First Name,2. Last Name,3. Age,4. Residence Address,state,zip_code,city,5. Country of ID,6. Device Information,browser,device,device_os,7. IP Address,8. Fraud Status (Ground Truth),9. Verification ID,10. Verification Status,11. Verification Created Date,date,hour,weekday,DayOfMonth,MonthName,Year,day_pary,12. Color Inconsistency Detection,13. Barcode Detection,14. Extraction Inconsistency Detection,15. Inquiry Comparison,16. Disallowed Type Detection,17. Compromised Detection,18. MRZ Detection,19. Expired Detection,20. Disallowed Country Detection,21. Entity Detection,22. Portrait Detection,23. Account Comparison,24. Selfie Comparison,25. Extracted Properties Detection,26. Tamper Detection
Mr.,David,75,"792 Erin Manor
Port Brianchester, CT 96032",CT,96032,Port Brianchester,Ukraine,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/24.0.828.0 Safari/535.2",Chrome,desktop,Linux,132.187.136.156,FALSE,4891733,passed,2021-05-09 03:00:00,2021-05-09,3,Sun,9,May,2021,night,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Ashley,Jackson,54,"6813 Jackson Parkway
North Ralph, SC 13414",SC,13414,North Ralph,Tanzania,Opera/9.16.(X11; Linux i686; mni-IN) Presto/2.9.186 Version/10.00,Opera,desktop,Linux,7.221.124.73,FALSE,8479434,passed,2021-05-12 16:55:00,2021-05-12,16,Wed,12,May,2021,afternoon,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Debra,Stewart,69,"1046 Shaw Island Apt. 398
South Donna, UT 63412",UT,63412,South Donna,United States,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10 6_6) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/54.0.801.0 Safari/532.2",Chrome,desktop,Mac,122.254.63.124,FALSE,5220642,passed,2021-04-28 22:19:00,2021-04-28,22,Wed,28,Apr,2021,late evening,passed,passed,passed,not_applicable,passed,passed,not_applicable,passed,passed,passed,passed,passed,not_applicable,passed,passed
Emily,Munoz,43,"Unit 7605 Box 7864
DPO AE 91216",AE,91216,military,United States,iPhone; CPU iPhone OS 5_1_1 like Mac OS X,Other,mobile,Mac,122.13.225.82,FALSE,2560934,passed,2021-05-14 18:20:00,2021-05-14,18,Fri,14,May,2021,evening,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,passed,not_applicable,passed,passed
David,Cox,59,"76991 Bonilla Valley Suite 117
Brooksberg, MD 86092",MD,86092,Brooksberg,United States,Android 2.3.4,Other,mobile,Android,12.233.22.206,Image Quality,2809189,passed,2021-04-24 04:50:00,2021-04-24,4,Sat,24,Apr,2021,night,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Luis,Coleman,74,"8387 Christopher Lake
Johnsonmouth, WV 98096",WV,98096,Johnsonmouth,United States,iPad; CPU iPad OS 9_3_5 like Mac OS X,Other,mobile,Mac,76.126.9.7,FALSE,7400676,passed,2021-05-14 14:38:00,2021-05-14,14,Fri,14,May,2021,afternoon,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Tanner,Berry,80,"32476 Matthew Spring Suite 430
Port Frankside, WI 62516",WI,62516,Port Frankside,United States,Opera/8.11.(X11; Linux i686; mt-MT) Presto/2.9.186 Version/11.00,Opera,desktop,Linux,206.208.254.109,FALSE,7952300,failed,2021-04-29 00:01:00,2021-04-29,0,Thu,29,Apr,2021,night,passed,passed,passed,passed,passed,passed,not_applicable,failed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Hannah,Gonzalez,16,"Unit 2537 Box 1708
DPO AE 62767",AE,62767,military,United States,iPhone; CPU iPhone OS 3_1_3 like Mac OS X,Other,mobile,Mac,187.125.41.71,FALSE,6206211,failed,2021-01-09 21:02:00,2021-01-09,21,Sat,9,Jan,2021,late evening,passed,passed,passed,not_applicable,failed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Sarah,Williams,45,"43343 Ramirez Dale Suite 956
South Adrienne, AZ 72120",AZ,72120,South Adrienne,Cayman Islands,Android 2.3.6,Other,mobile,Android,122.179.86.203,FALSE,8039425,passed,2021-01-01 22:57:00,2021-01-01,22,Fri,1,Jan,2021,late evening,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Brenda,Williams,76,"4294 Olson Locks
Timothyfurt, OR 38299",OR,38299,Timothyfurt,United States,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/5.1),Internet Explorer,desktop,Windows,174.198.98.176,FALSE,8663859,passed,2021-05-03 01:08:00,2021-05-03,1,Mon,3,May,2021,night,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,passed,not_applicable,passed,passed
Jessica,Frye,40,"485 Brewer Island Suite 832
Port Erik, MN 29120",MN,29120,Port Erik,United States,"Mozilla/5.0 (Windows 98) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/27.0.874.0 Safari/535.2",Chrome,desktop,Windows,20.61.48.214,FALSE,1818002,passed,2021-02-13 04:42:00,2021-02-13,4,Sat,13,Feb,2021,night,not_applicable,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,passed,not_applicable,passed,passed
Jeffrey,Brown,71,"80758 Moore Mews
South Samuel, NJ 63674",NJ,63674,South Samuel,United States,iPhone; CPU iPhone OS 6_1_6 like Mac OS X,Other,mobile,Mac,46.19.251.142,FALSE,4296400,passed,2021-02-23 04:32:00,2021-02-23,4,Tue,23,Feb,2021,night,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Michael,Davis,50,"007 Bates Manor Suite 346
New Sarahberg, RI 43743",RI,43743,New Sarahberg,United States,iPhone; CPU iPhone OS 9_3_6 like Mac OS X,Other,mobile,Mac,214.182.14.92,Image Quality,3286596,failed,2021-04-08 21:16:00,2021-04-08,21,Thu,8,Apr,2021,late evening,not_applicable,not_applicable,not_applicable,passed,not_applicable,passed,passed,passed,failed,passed,passed,not_applicable,not_applicable,passed,passed
Brandy,Dominguez,26,"709 Stephanie Cliff Apt. 220
Richardmouth, MO 53247",MO,53247,Richardmouth,United States,iPad; CPU iPad OS 12_4_8 like Mac OS X,Other,mobile,Mac,76.161.56.196,FALSE,2645850,passed,2021-01-20 13:15:00,2021-01-20,13,Wed,20,Jan,2021,early afternoon,passed,passed,passed,not_applicable,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Brian,Roman,66,"39302 Erin Prairie
Johnton, VA 18531",VA,18531,Johnton,United States,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/16.6f3111.0 Mobile/81O864 Safari/534.1",Safari,mobile,Mac,145.109.191.226,FALSE,8126761,passed,2021-05-08 18:22:00,2021-05-08,18,Sat,8,May,2021,evening,passed,passed,passed,not_applicable,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Haley,Crosby,23,"00419 Curtis Radial
North Jasonstad, AL 62451",AL,62451,North Jasonstad,United States,iPad; CPU iPad OS 7_1_2 like Mac OS X,Other,mobile,Mac,179.162.38.210,FALSE,2945250,passed,2021-04-29 17:04:00,2021-04-29,17,Thu,29,Apr,2021,evening,passed,passed,passed,not_applicable,passed,passed,not_applicable,passed,passed,passed,passed,passed,not_applicable,passed,passed
Nancy,Butler,54,"256 Brown Gateway Apt. 958
New Stevenstad, CT 87436",CT,87436,New Stevenstad,United States,Opera/8.42.(Windows NT 5.2; am-ET) Presto/2.9.174 Version/12.00,Opera,desktop,Windows,133.87.17.21,FALSE,2140978,passed,2021-05-03 22:16:00,2021-05-03,22,Mon,3,May,2021,late evening,not_applicable,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Lori,Harris,84,"1944 Sanders Ports
Claudiamouth, NM 00601",NM,00601,Claudiamouth,United States,Android 5.0.2,Other,mobile,Android,190.197.121.194,FALSE,5701169,passed,2021-03-23 17:52:00,2021-03-23,17,Tue,23,Mar,2021,evening,passed,passed,passed,not_applicable,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Sonya,Taylor,50,"0857 Hamilton Way Suite 074
Portershire, LA 41186",LA,41186,Portershire,United States,Android 4.3.1,Other,mobile,Android,114.198.144.206,FALSE,3490312,failed,2021-03-14 18:37:00,2021-03-14,18,Sun,14,Mar,2021,evening,passed,failed,not_applicable,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Martin,Davis,83,"38291 Arthur Way Suite 175
East Tammy, UT 72644",UT,72644,East Tammy,United States,Mozilla/5.0 (Windows 95; bhb-IN; rv:1.9.1.20) Gecko/2014-04-07 22:58:09 Firefox/3.8,Internet Explorer,desktop,Windows,70.174.38.11,FALSE,8263311,passed,2021-05-06 03:17:00,2021-05-06,3,Thu,6,May,2021,night,passed,passed,passed,not_applicable,passed,passed,not_applicable,passed,passed,passed,passed,passed,not_applicable,passed,passed
Maria,Bolton,53,"0963 Evans Ways Apt. 061
Port Seanfort, MA 88980",MA,88980,Port Seanfort,Niger,iPhone; CPU iPhone OS 7_1_2 like Mac OS X,Other,mobile,Mac,200.202.66.248,FALSE,8283865,passed,2021-03-17 15:21:00,2021-03-17,15,Wed,17,Mar,2021,afternoon,passed,passed,passed,not_applicable,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Dawn,Montgomery,39,"2259 Kelly Row Apt. 806
Justinstad, NH 16952",NH,16952,Justinstad,United States,Opera/9.50.(X11; Linux i686; iw-IL) Presto/2.9.178 Version/10.00,Opera,desktop,Linux,65.58.233.128,FALSE,8735805,passed,2021-04-30 17:25:00,2021-04-30,17,Fri,30,Apr,2021,evening,passed,passed,passed,not_applicable,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Vanessa,Williams,74,"9490 Murphy Shoal
Cruzfort, HI 49643",HI,49643,Cruzfort,Israel,Android 1.5,Other,mobile,Android,188.227.89.106,FALSE,4551816,failed,2021-05-23 02:48:00,2021-05-23,2,Sun,23,May,2021,night,not_applicable,failed,not_applicable,not_applicable,passed,passed,not_applicable,not_applicable,passed,passed,passed,not_applicable,not_applicable,passed,passed
Amanda,Phillips,30,"89747 Hannah Court Suite 276
Ricardoshire, AK 54793",AK,54793,Ricardoshire,United States,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/14.0.827.0 Safari/533.2",Chrome,desktop,Windows,165.92.251.229,FALSE,7838148,passed,2021-04-01 14:14:00,2021-04-01,14,Thu,1,Apr,2021,afternoon,passed,passed,passed,not_applicable,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
William,Zuniga,77,"90406 Jimenez Spurs Apt. 368
West Rebeccafurt, VT 16346",VT,16346,West Rebeccafurt,United States,iPhone; CPU iPhone OS 14_2 like Mac OS X,Other,mobile,Mac,36.56.86.218,FALSE,3748661,failed,2021-01-25 23:51:00,2021-01-25,23,Mon,25,Jan,2021,night,passed,failed,not_applicable,passed,failed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Jimmy,Cain,67,"50671 Daniel Throughway Apt. 907
Mccoyborough, NH 99057",NH,99057,Mccoyborough,United States,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2020-12-25 13:25:21 Firefox/3.6.17,Internet Explorer,desktop,Linux,106.202.187.167,FALSE,8528696,passed,2021-01-10 02:46:00,2021-01-10,2,Sun,10,Jan,2021,night,passed,passed,passed,not_applicable,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Christopher,Burch,63,"537 Anthony Well Suite 128
East Lisahaven, NV 60811",NV,60811,East Lisahaven,United States,"Mozilla/5.0 (Windows CE) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/39.0.868.0 Safari/535.2",Chrome,desktop,Windows,157.130.250.193,FALSE,3222526,passed,2021-04-28 06:34:00,2021-04-28,6,Wed,28,Apr,2021,early morning,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Marc,Collins,46,"5821 Lisa Key Apt. 393
Heidiberg, NY 17736",NY,17736,Heidiberg,United States,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10 8_2 rv:6.0; yue-HK) AppleWebKit/533.49.2 (KHTML, like Gecko) Version/4.0.3 Safari/533.49.2",Internet Explorer,desktop,Mac,34.11.146.226,FALSE,3961844,passed,2020-12-29 09:12:00,2020-12-29,9,Tue,29,Dec,2020,early morning,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Amber,Miller,69,"PSC 8850, Box 3163
APO AA 99489",AA,99489,military,United States,Android 2.0.1,Other,mobile,Android,138.217.216.34,Image Quality,3714010,passed,2021-04-17 04:08:00,2021-04-17,4,Sat,17,Apr,2021,night,passed,passed,passed,not_applicable,passed,passed,not_applicable,passed,passed,passed,passed,passed,not_applicable,passed,passed
Michael,Johnston,60,"0878 Cox Rest
Watsonton, DE 85941",DE,85941,Watsonton,United States,iPhone; CPU iPhone OS 12_4_8 like Mac OS X,Other,mobile,Mac,152.136.165.223,FALSE,2888024,passed,2021-04-29 15:24:00,2021-04-29,15,Thu,29,Apr,2021,afternoon,passed,passed,passed,not_applicable,passed,passed,not_applicable,passed,passed,passed,passed,passed,not_applicable,passed,passed
Steven,Jones,28,"3064 Rodgers Ranch
East Michael, NE 02496",NE,02496,East Michael,United States,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/23.0.874.0 Mobile/48X557 Safari/536.0",Safari,mobile,Mac,35.101.160.87,FALSE,1703046,failed,2021-05-11 17:54:00,2021-05-11,17,Tue,11,May,2021,evening,passed,failed,not_applicable,not_applicable,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Kimberly,Hamilton,71,"5552 Ramsey Ville
East Erin, SD 28755",SD,28755,East Erin,United States,Opera/8.84.(X11; Linux x86_64; fur-IT) Presto/2.9.180 Version/10.00,Opera,desktop,Linux,146.135.15.52,Image Quality,4774980,failed,2021-05-15 08:31:00,2021-05-15,8,Sat,15,May,2021,early morning,not_applicable,failed,not_applicable,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Dana,Lyons,32,"78273 Carter Centers
Lake Sherri, FL 08750",FL,08750,Lake Sherri,United States,iPhone; CPU iPhone OS 14_2_1 like Mac OS X,Other,mobile,Mac,66.204.205.132,FALSE,6718815,passed,2021-02-08 04:32:00,2021-02-08,4,Mon,8,Feb,2021,night,not_applicable,passed,passed,not_applicable,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Debbie,Fisher,76,"8501 Dustin Mill
Davidfurt, IL 27454",IL,27454,Davidfurt,United States,Android 3.0,Other,mobile,Android,156.1.100.99,TRUE,5206043,failed,2021-04-28 19:42:00,2021-04-28,19,Wed,28,Apr,2021,evening,passed,failed,not_applicable,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Regina,Lewis,85,"6759 Stephen Plains Suite 197
South Nicholasfort, WI 46180",WI,46180,South Nicholasfort,United States,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/58.0.803.0 Safari/531.1",Chrome,desktop,Linux,135.228.26.223,FALSE,8604840,passed,2021-01-24 02:43:00,2021-01-24,2,Sun,24,Jan,2021,night,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,passed,not_applicable,passed,passed
Angela,Richardson,73,"88344 Harris Rapid
Kevinhaven, NY 83405",NY,83405,Kevinhaven,Saint Lucia,Android 4.0.1,Other,mobile,Android,202.177.81.83,FALSE,3597852,passed,2021-05-24 14:11:00,2021-05-24,14,Mon,24,May,2021,afternoon,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Nicole,Dixon,38,"PSC 7497, Box 7586
APO AE 11174",AE,11174,military,Vanuatu,Android 4.0.1,Other,mobile,Android,43.57.166.224,FALSE,7853141,failed,2021-05-11 20:31:00,2021-05-11,20,Tue,11,May,2021,late evening,passed,failed,not_applicable,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Lisa,Mcdowell,33,"086 Patrick Cape Apt. 375
Melindaport, NV 70343",NV,70343,Melindaport,United States,iPhone; CPU iPhone OS 5_1_1 like Mac OS X,Other,mobile,Mac,111.16.62.248,FALSE,1702725,passed,2021-01-09 05:15:00,2021-01-09,5,Sat,9,Jan,2021,night,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Jordan,Gaines,21,"20003 Hobbs Stream Suite 859
Courtneyberg, FL 32109",FL,32109,Courtneyberg,United States,Opera/8.52.(Windows NT 5.1; nan-TW) Presto/2.9.177 Version/12.00,Opera,desktop,Windows,167.125.64.231,FALSE,4776739,passed,2021-05-02 17:29:00,2021-05-02,17,Sun,2,May,2021,evening,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,passed,not_applicable,passed,passed
Melanie,Ellis,77,"674 Jones Brook Suite 300
New Matthew, WA 09591",WA,09591,New Matthew,United States,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/4.0),Internet Explorer,desktop,Windows,72.203.11.245,FALSE,6071237,failed,2021-04-10 17:19:00,2021-04-10,17,Sat,10,Apr,2021,evening,passed,failed,not_applicable,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Eric,Mcdonald,73,"190 Aaron Motorway
Jeremyborough, OR 40961",OR,40961,Jeremyborough,United States,Android 2.0.1,Other,mobile,Android,35.178.45.145,TRUE,8392995,failed,2021-05-07 16:39:00,2021-05-07,16,Fri,7,May,2021,afternoon,not_applicable,failed,not_applicable,passed,passed,passed,not_applicable,failed,passed,passed,passed,not_applicable,not_applicable,passed,failed
Sally,Jackson,32,"8067 Phillip Streets
Kanehaven, TX 35167",TX,35167,Kanehaven,United States,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; fo-FO) AppleWebKit/532.27.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6532.27.2",Safari,mobile,Mac,155.93.73.2,Image Quality,7625085,passed,2021-01-11 00:42:00,2021-01-11,0,Mon,11,Jan,2021,night,passed,passed,passed,not_applicable,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Laurie,Mullins,76,"4324 Davis Circles Suite 169
West Jamieview, OH 91605",OH,91605,West Jamieview,United States,iPhone; CPU iPhone OS 9_3_6 like Mac OS X,Other,mobile,Mac,126.236.119.237,FALSE,1980242,passed,2021-02-10 08:58:00,2021-02-10,8,Wed,10,Feb,2021,early morning,not_applicable,passed,passed,not_applicable,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Stacey,Hunt,40,"20233 Thomas Station
West George, WV 72610",WV,72610,West George,United States,Android 4.1.1,Other,mobile,Android,186.33.125.1,FALSE,3330576,failed,2021-04-26 21:23:00,2021-04-26,21,Mon,26,Apr,2021,late evening,passed,not_applicable,not_applicable,failed,passed,passed,passed,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Jeffrey,Jackson,44,"44899 Anderson Flat
Michelleview, SD 82757",SD,82757,Michelleview,United States,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) FxiOS/14.5v2277.0 Mobile/44B960 Safari/532.2",Safari,mobile,Mac,135.114.101.140,FALSE,4511081,passed,2021-01-27 20:36:00,2021-01-27,20,Wed,27,Jan,2021,late evening,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Paul,Jones,68,"Unit 8351 Box 1570
DPO AE 48607",AE,48607,military,United States,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/4.1),Internet Explorer,desktop,Windows,132.198.139.193,FALSE,8895558,passed,2021-02-22 01:19:00,2021-02-22,1,Mon,22,Feb,2021,night,passed,passed,passed,passed,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
Nicole,Richards,70,"33663 Sampson Vista
Rangelmouth, KY 29729",KY,29729,Rangelmouth,United States,iPad; CPU iPad OS 10_3_3 like Mac OS X,Other,mobile,Mac,218.132.105.128,FALSE,7346475,failed,2021-02-09 18:27:00,2021-02-09,18,Tue,9,Feb,2021,evening,not_applicable,passed,failed,passed,passed,passed,not_applicable,failed,passed,failed,passed,not_applicable,not_applicable,passed,passed
Sarah,Murphy,61,"0865 Lutz Walks Suite 357
Paulport, IN 28293",IN,28293,Paulport,Liberia,iPad; CPU iPad OS 7_1_2 like Mac OS X,Other,mobile,Mac,74.184.138.18,FALSE,5289031,passed,2021-03-08 18:11:00,2021-03-08,18,Mon,8,Mar,2021,evening,passed,passed,passed,not_applicable,passed,passed,not_applicable,passed,passed,passed,passed,not_applicable,not_applicable,passed,passed
